"","X","chunkNo","seed","reps","n_bar","J","alpha","type","p","s","default","cov_x","scale","base_mean_x","sigma_x","mean_r","sigma_r","snr","mean_noise","sigma_noise","mean_adj_r_squared","mean_agreement","mean_y_rmse_fixed","mean_beta_rmse_fixed","mean_sensitivity_fixed","mean_specificity_fixed","mean_precision_fixed","mean_recall_fixed","mean_F1_fixed","mean_y_rmse_mixed","mean_beta_rmse_mixed","mean_sensitivity_mixed","mean_specificity_mixed","mean_precision_mixed","mean_recall_mixed","mean_F1_mixed","sd_adj_r_squared","sd_agreement","sd_y_rmse_fixed","sd_beta_rmse_fixed","sd_sensitivity_fixed","sd_specificity_fixed","sd_precision_fixed","sd_recall_fixed","sd_F1_fixed","sd_y_rmse_mixed","sd_beta_rmse_mixed","sd_sensitivity_mixed","sd_specificity_mixed","sd_precision_mixed","sd_recall_mixed","sd_F1_mixed"
"802",1,39,1256,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.356090683543521,0.658333333333333,10.5911899593592,0.535152777174934,0.666666666666667,NA,1,0.666666666666667,0.790825774037512,10.4107465017086,0.624454369322203,0.941666666666667,NA,1,0.941666666666667,0.957826086956522,0.060274680227161,0.14281014264437,3.20464639559851,0.149275324905517,0.150535107909917,NA,0,0.150535107909917,0.107332986285284,3.12167639554272,0.217678938619461,0.179546211614902,NA,0,0.179546211614902,0.138851981078729
"803",1,39,1306,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,1,0,1,0.418525885576026,0.7375,9.79892178680237,0.474853308840339,0.875,0.34375,0.407824675324675,0.875,0.552902097902098,9.6796716241605,0.53160359215515,0.975,0.0125,0.33030303030303,0.975,0.493333333333333,0.0432697534050265,0.138588857218137,2.73570956325422,0.120463699407836,0.151744244666721,0.180801395837649,0.0883996734799096,0.151744244666721,0.103803433803515,2.69517663135526,0.165224609489787,0.0769483764063866,0.0384741882031933,0.0217631771654427,0.0769483764063866,0.0335083126633356
"804",1,39,1356,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,1,0,1,0.416202164826568,0.741666666666667,8.8900575117891,0.4288802678659,0.95,0.3625,0.433526334776335,0.95,0.592211122211122,8.70736687752078,0.49604206099425,1,0.0375,0.346753246753247,1,0.513030303030303,0.049328155741419,0.126525775752708,1.88771385712923,0.0929556301098873,0.130787090945149,0.166721482213838,0.0746176449660504,0.130787090945149,0.0861165230886042,1.83924681116591,0.130437758044591,0,0.141072023411709,0.0533142296228172,0,0.0509737949868486
"805",1,39,1406,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,1,0,1,0.442469495238589,0.695833333333333,35.4788785760719,2.24707257620648,0.9125,0.40625,0.438876262626263,0.9125,0.590541125541125,34.8106533268029,2.45219723879838,0.9875,0,0.33030303030303,0.9875,0.495,0.0525403177857851,0.0985086157065515,7.90348335560973,0.449156742319915,0.122340121232398,0.127443227814543,0.0656704499216322,0.122340121232398,0.0775933285299055,7.58018447090066,0.512539737930613,0.0559016994374947,0,0.0135519271363624,0.0559016994374947,0.0223606797749979
"806",1,39,1456,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,1,0,1,0.213674684674601,0.6375,16.8978378158544,2.82537536417299,0.8625,0.53125,0.502711038961039,0.8625,0.623606393606394,16.6565962743561,2.57855317352347,0.925,0.15625,0.374458874458874,0.925,0.517748917748918,0.0403145392163133,0.185897145050729,0.961498692710461,0.237346778417138,0.151201329707325,0.228967217832827,0.100777780004226,0.151201329707325,0.0912871118737158,0.967091178331537,0.202771528599207,0.14281014264437,0.256093501633578,0.0959074635785988,0.14281014264437,0.0563887634170702
"807",1,39,1506,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,1,0,1,0.397095565937226,0.75,9.68833121412069,0.475436346475907,0.758333333333333,NA,1,0.758333333333333,0.853369490920978,9.50558551598436,0.562103109447005,0.991666666666667,NA,1,0.991666666666667,0.995652173913044,0.0676961299617398,0.155315186049349,3.30243843745485,0.146557067249092,0.159723811332039,NA,0,0.159723811332039,0.106972847838587,3.24057444984048,0.195663671940501,0.0256494588021289,NA,0,0.0256494588021289,0.0133823263315455
"808",1,39,306,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.138951050277276,0.554166666666667,20.6989734807297,0.691956227886871,0.5875,0.54375,0.413809523809524,0.5875,0.47461371961372,20.3775230297391,1.02025107526291,0.925,0.08125,0.322348484848485,0.925,NA,0.0305335092102835,0.185897145050729,6.411698486218,0.191995975346023,0.203181925221812,0.195655948031232,0.163865377054918,0.203181925221812,0.159786309040233,6.22545468217212,0.378996733456126,0.244680242464796,0.199814881433054,0.0871593426022218,0.244680242464796,NA
"809",1,39,356,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.122655864608646,0.545833333333333,21.7496130838377,0.631589266487149,0.5375,0.54375,0.382321428571429,0.5375,NA,21.3118540641094,1.01109283134266,0.9,0.11875,0.354545454545455,0.9,NA,0.0432775234907189,0.165511346583711,7.44673607592194,0.179414193711573,0.284177020442133,0.18706088932695,0.210525089226198,0.284177020442133,NA,7.20920713497852,0.500813766213344,0.273861278752583,0.270461958605331,0.17003270502215,0.273861278752583,NA
"810",1,39,406,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.16278428756598,0.570833333333333,70.7438570653996,2.97087549407931,0.6875,0.54375,0.428777056277056,0.6875,0.520036075036075,69.6261985732097,3.85248109259625,0.9875,0.05,0.342424242424242,0.9875,0.508333333333333,0.0411181586995168,0.1628398380787,20.5540495849249,0.79381866445134,0.254886455629086,0.168561054064598,0.125178774747378,0.254886455629086,0.157106968225868,20.1421420958713,1.25086112523756,0.0559016994374947,0.0628280862437543,0.0222028817292438,0.0559016994374947,0.0303488489333442
"811",1,39,456,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.0793742733579717,0.491666666666667,31.5993392486013,3.29282954456161,0.5875,0.7,NA,0.5875,NA,30.943743555628,2.88537913019703,0.925,0.21875,0.396123737373737,0.925,0.540274725274725,0.0366133795179577,0.221141377340221,1.56272894367217,0.610689926535436,0.272355707814151,0.21989830185314,NA,0.272355707814151,NA,1.69338539903898,0.590352708206105,0.117540586495407,0.242909312729105,0.125290148517328,0.117540586495407,0.0845381270691552
"812",1,39,506,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.122862353002555,0.583333333333333,19.3338373579936,0.664623626979566,0.525,NA,1,0.525,0.677312130593864,18.9747288431678,0.929253635119979,0.916666666666667,NA,1,0.916666666666667,0.943963862224732,0.0377052335729926,0.173120652245531,7.39147428529091,0.204718681943909,0.143321092908597,NA,0,0.143321092908597,0.126389051565932,7.29120422900172,0.346971537454237,0.183373201406727,NA,0,0.183373201406727,0.139482571949694
"813",1,39,556,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.241766406119884,0.641666666666667,16.0875534854579,0.607381501736341,0.8125,0.44375,0.436661255411255,0.8125,0.561052836052836,15.7342105628239,0.819631302427508,1,0.025,0.339393939393939,1,0.506666666666667,0.0433528827201407,0.160180818879297,5.61304507277381,0.231747576001824,0.21267407730585,0.22017860572965,0.135829615391523,0.21267407730585,0.153688169523247,5.49437388962374,0.321344216226773,0,0.0512989176042577,0.0124361012373958,0,0.0136797113611354
"814",1,39,606,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.227668664504782,0.654166666666667,14.8613757759361,0.556383634311504,0.8125,0.45,0.437784992784993,0.8125,0.558185148185148,14.6080527762384,0.766454177896469,1,0.025,0.33969696969697,1,0.506904761904762,0.0306402764626524,0.167268649691419,4.13333217093668,0.114071226748231,0.196599378914262,0.183173774266262,0.103684923753984,0.196599378914262,0.104028379516724,4.0523851476652,0.257084789614787,0,0.0653935454725746,0.0169691273543042,0,0.0183112681720699
"815",1,39,656,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.254199396168588,0.604166666666667,58.3899065813546,2.6150468176957,0.7875,0.50625,0.457137445887446,0.7875,0.57014763014763,57.4721082562389,3.24022788143309,1,0.04375,0.343939393939394,1,0.511666666666667,0.0536277734286162,0.132107855103763,17.486501451284,0.670373683021766,0.167705098312484,0.19226403856758,0.0976197263127734,0.167705098312484,0.101912367513027,17.0797079131871,0.947321429908984,0,0.0611700606161991,0.0148291056039271,0,0.0163120161643198
"816",1,39,706,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.108631862954765,0.570833333333333,23.3274325649259,3.12073428816958,0.7875,0.5625,0.542447691197691,0.7875,0.596538461538461,22.9630478379834,2.84476924214049,0.95,0.075,0.339810606060606,0.95,0.499761904761905,0.0291176241189209,0.209906342244869,1.32763955443739,0.349940076970345,0.218773494978855,0.270537963091475,0.202245665299613,0.218773494978855,0.118895683611512,1.26230315825282,0.3326905215394,0.102597835208515,0.0942421293656315,0.0296474897413404,0.102597835208515,0.0422958228112717
"817",1,39,756,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.223080498808433,0.633333333333333,14.5018638762398,0.55775508664352,0.625,NA,1,0.625,0.759957887044978,14.2417513156201,0.781923424577845,0.933333333333333,NA,1,0.933333333333333,0.953985507246377,0.064422581169106,0.144084120978436,4.63683260320262,0.160330204724896,0.149316180092537,NA,0,0.149316180092537,0.106908920650549,4.53094030053449,0.35257024402645,0.180561178499938,NA,0,0.180561178499938,0.130292213803825
"818",1,39,806,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.314049717904837,0.679166666666667,14.0205131374369,0.488397805372235,0.8875,0.425,0.452301587301587,0.8875,0.59204711954712,13.7951221904221,0.661201940100453,1,0,0.333333333333333,1,0.5,0.0389136854050779,0.146286888685109,3.65638023450873,0.158909103014169,0.206394486870474,0.223606797749979,0.139325284099313,0.206394486870474,0.152224529165486,3.5939127361973,0.222404667787861,0,0,0,0,0
"819",1,39,856,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.313717756072287,0.620833333333333,15.0036717828591,0.54158124576526,0.75,0.45,0.405575396825397,0.75,0.519658674658675,14.7826959285835,0.761350321447404,1,0.00625,0.334848484848485,1,0.501666666666667,0.0477695311508191,0.149254972391628,4.72800065191604,0.12884222189321,0.256494588021288,0.173963093484615,0.119780913045973,0.256494588021288,0.159039187946472,4.65731205401735,0.323974643220667,0,0.0279508497187474,0.00677596356818119,0,0.0074535599249993
"820",1,39,906,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.328800941454443,0.6875,45.0049076278486,2.41033253863763,0.7375,0.34375,0.366230158730159,0.7375,0.48457153957154,44.2820335128667,2.73031149012506,0.9875,0.0125,0.333333333333333,0.9875,0.498333333333333,0.0420955453533667,0.129311605156189,8.21463997614259,0.581470928423631,0.206394486870474,0.193967407734284,0.0986245177125144,0.206394486870474,0.123755946934127,8.00773998538448,0.52591356841226,0.0559016994374947,0.0384741882031933,0.017028832937849,0.0559016994374947,0.0253051551505416
"821",1,39,956,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.6,0,1,0.153989447520514,0.633333333333333,20.0187375396356,2.95051730502557,0.825,0.58125,0.563394660894661,0.825,0.636574259074259,19.6252217564308,2.68383784658671,0.9,0.19375,0.37626443001443,0.9,0.520047452547453,0.0415750226511178,0.201238853165565,0.755496249784001,0.242934518290612,0.183173774266262,0.298777663330549,0.200330736667851,0.183173774266262,0.125782739630548,0.711548899210405,0.320002004163024,0.125656172487509,0.241551318509513,0.103019245698342,0.125656172487509,0.0771497912542489
"822",1,4,1021,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.374970242719809,0.625,11.8775501889179,0.516509371895944,0.825,0.475,0.447150072150072,0.825,0.575261405261405,11.6097289189171,0.680628675370271,1,0.0125,0.336666666666667,1,0.503571428571429,0.0484927429556311,0.122414787166253,4.33890052548923,0.15495924705411,0.200328677296508,0.165235079746848,0.111783975905489,0.200328677296508,0.131459789719389,4.24972930842899,0.233825122380994,0,0.0559016994374947,0.0149071198499986,0,0.0159719141249985
"823",1,4,1071,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.406061482788259,0.7,12.0071678071868,0.525865467413173,0.8625,0.38125,0.416569264069264,0.8625,0.556877566877567,11.7998211932051,0.647386161789595,1,0,0.333333333333333,1,0.5,0.0434855819119211,0.138918125577748,3.15007233020356,0.14851940560973,0.171583185288315,0.169533997522,0.0765830717738025,0.171583185288315,0.0931271363773279,3.08327731604372,0.199278848412975,0,0,0,0,0
"824",1,4,1121,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.391088799180511,0.725,38.8705282021846,2.4656081288663,0.825,0.325,0.39117784992785,0.825,0.526122211122211,38.3133787859679,2.6778646691059,1,0,0.333333333333333,1,0.5,0.0443598365882562,0.148333826137561,9.31931060653376,0.504867143889387,0.14281014264437,0.212287044997297,0.08986381806816,0.14281014264437,0.0990828042629945,9.25222809204321,0.676798271194041,0,0,0,0,0
"825",1,4,1171,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.179385511917552,0.654166666666667,18.217705558227,2.86441174182446,0.8625,0.5375,0.527097763347763,0.8625,0.631122766122766,17.8698940886123,2.60657153985807,0.975,0.1125,0.369545454545455,0.975,0.529444444444444,0.0469564937212039,0.213360401243327,0.911247068725243,0.271082192013999,0.171583185288315,0.272355707814151,0.163812341706343,0.171583185288315,0.11592554747129,0.908747573362348,0.274611435566086,0.0769483764063866,0.214215213966555,0.110763690085345,0.0769483764063866,0.0998553209408889
"826",1,4,1221,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.8,0,1,0.354572881598677,0.7125,10.2990260305335,0.483162700423817,0.7,NA,1,0.7,0.815640676907335,10.1264077838521,0.558710251539572,0.979166666666667,NA,1,0.979166666666667,0.988735177865613,0.034929481066597,0.144274247457861,2.64784238277815,0.0955998881112382,0.141524696664864,NA,0,0.141524696664864,0.100361875366216,2.65399228804661,0.127898458304164,0.0532221978048754,NA,0,0.0532221978048754,0.0289112620868982
"827",1,4,1271,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,1,0,1,0.402614466918425,0.725,9.70498054353743,0.451054159956507,0.875,0.35,0.412036435786436,0.875,0.556771561771562,9.50854883394654,0.509770201081248,0.975,0.0875,0.373333333333333,0.975,0.523015873015873,0.0392465609225274,0.12710220596132,2.09004458593451,0.100556511803664,0.128247294010644,0.179546211614902,0.0899610965296475,0.128247294010644,0.0981292506432474,2.07195310652582,0.110588364436201,0.111803398874989,0.269319317422353,0.12500292394241,0.111803398874989,0.0875821420465879
"828",1,4,1321,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,1,0,1,0.414293355509757,0.758333333333333,9.64662616949392,0.471630312908275,0.875,0.3125,0.390113636363636,0.875,0.537637362637363,9.45405462758329,0.541707453852019,1,0.025,0.341666666666667,1,0.508333333333333,0.0364581760191885,0.10080088647155,1.96637892466887,0.116968828457317,0.172061800402921,0.118238162865865,0.0710612982275069,0.172061800402921,0.0941245181008578,1.9419667503525,0.128531681628588,0,0.111803398874989,0.0372677996249965,0,0.0372677996249965
"829",1,4,1371,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,1,0,1,0.459987379378689,0.708333333333333,36.3991410027332,2.34623968725602,0.9,0.39375,0.434406565656566,0.9,0.580559440559441,35.8278846074466,2.52031078951125,1,0.00625,0.334848484848485,1,0.501666666666667,0.0326600095622214,0.149316180092537,10.0029642554994,0.456789647520329,0.14956076040403,0.18706088932695,0.0704607636688048,0.14956076040403,0.0790191658777311,9.69376601657332,0.553367623874386,0,0.0279508497187474,0.00677596356818119,0,0.0074535599249993
"830",1,4,1421,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,1,0,1,0.183516811640355,0.704166666666667,16.71191838468,2.93989547028856,0.925,0.46875,0.50455266955267,0.925,0.635932400932401,16.4224944971257,2.72733207183424,0.975,0.1375,0.376298701298701,0.975,0.536363636363636,0.0530485282463072,0.180307972403554,0.733214638661451,0.270133680172557,0.117540586495407,0.292097113447241,0.132582051299579,0.117540586495407,0.0969346850633164,0.727373063075779,0.197460465305674,0.0769483764063866,0.236128310347083,0.093987824200235,0.0769483764063866,0.0864118894831501
"831",1,4,1471,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,1,0,1,0.393833901241506,0.7625,9.02450698588357,0.448409295195488,0.779166666666667,NA,1,0.779166666666667,0.871712779973649,8.86447713682946,0.52263064824866,0.925,NA,1,0.925,0.943984962406015,0.0523026679417917,0.135925998958928,2.40868925045068,0.102765076788859,0.109073048112544,NA,0,0.109073048112544,0.071885703403483,2.3941216708711,0.124026243908422,0.207498326633146,NA,0,0.207498326633146,0.168133817902535
"832",1,4,321,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.130237210456141,0.5125,20.4329337101138,0.677124417338838,0.5375,0.575,NA,0.5375,NA,19.9633487859357,1.03038248065964,0.925,0.1125,0.329848484848485,0.925,NA,0.0462691358263918,0.237671144860741,5.7728442674381,0.225694741049891,0.295525847119655,0.237863295546877,NA,0.295525847119655,NA,5.6958576777836,0.329493215987802,0.244680242464796,0.239585716998058,0.0870597869584105,0.244680242464796,NA
"833",1,4,371,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.148271411484822,0.5625,77.4043868854319,3.13618132173775,0.6375,0.51875,0.407222222222222,0.6375,NA,76.0771585002005,3.87655507908244,0.95,0.04375,0.331818181818182,0.95,0.491666666666667,0.0442719343204755,0.120534263891766,19.7829523299997,0.873161369265002,0.249670835933614,0.18706088932695,0.18037723345076,0.249670835933614,NA,19.4393635439982,1.12093075243969,0.102597835208515,0.0611700606161991,0.0333043225938658,0.102597835208515,0.0494117442298515
"834",1,4,421,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.071559924145516,0.5875,31.1185396801701,3.26741780054491,0.725,0.55,NA,0.725,NA,30.5763309060738,2.93084606719877,0.9,0.18125,0.386621572871573,0.9,0.505855810855811,0.0306327321698886,0.254312224641953,1.76524228699902,0.440030309670486,0.25520889276702,0.2935714743062,NA,0.25520889276702,NA,1.54671444313388,0.246859326017076,0.205195670417031,0.248267019875566,0.153739207077273,0.205195670417031,0.07282615407688
"835",1,4,471,20,50,5,0.5,5,12,4,1,0.25,1,0,1,0,2,0.2,0,1,0.143242646026643,0.525,19.9314830040192,0.665085425947603,0.495833333333333,NA,1,0.495833333333333,0.648466487073298,19.5566998474827,1.06777949794146,0.970833333333333,NA,1,0.970833333333333,0.983963862224732,0.0363577529688484,0.183572411896115,7.00225732889265,0.215992922951952,0.161034212339675,NA,0,0.161034212339675,0.142587911642301,6.82929304144528,0.524404468199563,0.0677273084072707,NA,0,0.0677273084072707,0.0379127739317223
"836",1,4,521,20,50,5,0.5,1,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.24569151887998,0.620833333333333,15.0648316299562,0.584009445094173,0.825,0.5,0.473234126984127,0.825,0.591121933621934,14.8298326304192,0.774628301917343,1,0.01875,0.338888888888889,1,0.505769230769231,0.0478565161863338,0.156428991046309,4.21752695290505,0.182103496509772,0.183173774266262,0.225802661864875,0.137391466844128,0.183173774266262,0.135220070681054,4.15324885251246,0.283585464305268,0,0.0838525491562421,0.0248451997499977,0,0.0258007843557668
"837",1,4,571,20,50,5,0.5,2,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.229285724303527,0.591666666666667,14.9405942048222,0.520566940700582,0.85,0.54375,0.498115079365079,0.85,0.620109057609058,14.601298457696,0.751557548031114,1,0.00625,0.334848484848485,1,0.501666666666667,0.0482772784566296,0.13217700342313,4.38313774509652,0.168368531703499,0.205195670417031,0.18706088932695,0.139682947602788,0.205195670417031,0.147109954717102,4.23990980376163,0.292383759482325,0,0.0279508497187474,0.00677596356818119,0,0.0074535599249993
"838",1,4,621,20,50,5,0.5,3,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.256238448888357,0.595833333333333,57.1400339385318,2.93481251226025,0.725,0.49375,0.429642857142857,0.725,0.531961926961927,56.2155405220899,3.42557956383204,1,0.0375,0.342424242424242,1,0.51,0.0504389725242916,0.1247072595513,14.3416961780347,0.46385578388646,0.138126562863271,0.178972763290954,0.0830633830259373,0.138126562863271,0.0803178283164099,14.0662337067773,0.766353631002958,0,0.0587702932477034,0.0142473438176251,0,0.0156720781993876
"839",1,4,671,20,50,5,0.5,4,12,4,1,0.25,1,0,1,0,2,0.4,0,1,0.0916895342870527,0.566666666666667,22.7007352407598,3.34798796571279,0.7375,0.65,0.604848484848485,0.7375,0.615905205905206,22.178522854835,2.98971806896827,0.9,0.18125,NA,0.9,NA,0.0427510392980584,0.251603047611215,1.19976509954036,0.38064276930613,0.206394486870474,0.29967087208961,0.221534414864823,0.206394486870474,0.127267881550308,1.19653844892027,0.469331891530753,0.235081172990814,0.279434932638973,NA,0.235081172990814,NA
